col_id,col_name,col_group,col_group_id,group_col_id,col_area,project_id,refs,max_thick,max_min_thick,min_min_thick,b_age,t_age,b_int_name,t_int_name,pbdb_collections,lith,environ,econ,t_units,t_sections
609,Temiscouata,II,22,22,35110.1,1,2,11216,6553,2225,443.8,419.2,Rhuddanian,Cayugan,7,shale siliciclastic sedimentary  ~ 0.0417|siltstone siliciclastic sedimentary  ~ 0.125|sandstone siliciclastic sedimentary  ~ 0.2708|greywacke siliciclastic sedimentary  ~ 0.0833|conglomerate siliciclastic sedimentary  ~ 0.3125|limestone carbonate sedimentary  ~ 0.125|volcanic volcanic igneous  ~ 0.0417,inferred marine  marine  ~ 1,,8,2
1541,"Central Ellesmere Island, Bjorne Pen.",Sheet 2: Canadian Arctic,42,41,14474.9,1,11,1640,660,660,449.25,408.4,Maysvillian,Siegenian,14,shale siliciclastic sedimentary  ~ 0.5|limestone carbonate sedimentary  ~ 0.25|dolomite carbonate sedimentary  ~ 0.25,inferred marine  marine  ~ 1,,2,1
82,"Linn/Benton Counties, Iowa",MC,7,5,18971.2,1,1,218,142,53,440.8,423,Aeronian,Ludlow,46,limestone carbonate sedimentary  ~ 0.1667|dolomite carbonate sedimentary  ~ 0.6666|chert chemical sedimentary  ~ 0.1667,marine  marine  ~ 1,aquifer aquifer water  ~ 0.5|aggregate construction material  ~ 0.5,5,1
1683,Eastern edge of Sao Marcos Mountain,Parana Basin,48,1,53448.5,8,29,35,25,10,443.05,433.4,Rhuddanian,Telychian,0,mudstone siliciclastic sedimentary  ~ 0.4167|siltstone siliciclastic sedimentary  ~ 0.1548|sandstone siliciclastic sedimentary  ~ 0.0714|quartz arenite siliciclastic sedimentary  ~ 0.3572,transition zone/lower shoreface siliciclastic marine  ~ 0.5|offshore siliciclastic marine  ~ 0.5,,2,1
170,"Black Warrior Basin Oktibbeha County, Mississippi",TOT,20,18,19925.6,1,1,25,21,21,443.8,419.2,Rhuddanian,Cayugan,0,limestone carbonate sedimentary  ~ 0.5|dolomite carbonate sedimentary  ~ 0.5,marine  marine  ~ 1,gas indet. hydrocarbon energy  ~ 0.5|oil indet. hydrocarbon energy  ~ 0.5,1,1
1519,"Melville Island, northwest",Sheet 1: Canadian Arctic,41,19,45206.4,1,11,1160,600,600,456.975,391.9,Blackriverian,Eifelian,0,shale siliciclastic sedimentary  ~ 0.7936|dolomite carbonate sedimentary  ~ 0.1588|chert chemical sedimentary  ~ 0.0476,inferred marine  marine  ~ 1,,3,1
1605,N. Shore and Mingan Island Anticosti Island,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,86,27563.7,1,12,684,684,684,445.2,431.9,Hirnantian,Wenlock,592,shale siliciclastic sedimentary  ~ 0.0953|sandstone siliciclastic sedimentary  ~ 0.0286|limestone carbonate sedimentary  ~ 0.8762,marine  marine  ~ 1,,5,1
272,Mount Doonerak,NAL,8,19,9717.7,1,1,3000,3000,0,503.5,441.2,Middle Cambrian,Llandovery,0,greywacke siliciclastic sedimentary  ~ 0.0714|andesite volcanic igneous  ~ 0.3571|basalt volcanic igneous  ~ 0.3571|phyllite metasedimentary metamorphic  ~ 0.0714|schist metamorphic metamorphic  ~ 0.0714|quartzite metasedimentary metamorphic  ~ 0.0714,inferred marine  marine  ~ 1,,1,1
1587,northern Hudson Bay,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,68,166617.9,1,12,380,380,380,441.55,410.8,Rhuddanian,Lochkovian,4,shale siliciclastic sedimentary  ~ 0.1086|limestone carbonate sedimentary  ~ 0.2441|dolomite carbonate sedimentary  ~ 0.5848|halite evaporite sedimentary  ~ 0.0313|anhydrite evaporite sedimentary  ~ 0.0313,inferred marine  marine  ~ 1,,4,1
441,Michigan Basin-finlay Arch - Northwestern Ohio,MBA,6,16,13055.9,1,1,372,233,120,441.8,419.8333,Rhuddanian,Pridoli,5,shale siliciclastic sedimentary  ~ 0.0585|mixed carbonate-siliciclastic carbonate sedimentary  ~ 0.0098|carbonate carbonate sedimentary  ~ 0.7962|limestone carbonate sedimentary  ~ 0.0245|gypsum evaporite sedimentary  ~ 0.0147|anhydrite evaporite sedimentary  ~ 0.0452|chert chemical sedimentary  ~ 0.0427|ironstone chemical sedimentary  ~ 0.0084,inferred marine  marine  ~ 1,,17,2
801,Supplemental Upper Mississippi embayment,TOT,20,20,36855.5,1,3,80,80,0,443.8,427.4,Alexandrian,Wenlock,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,2,1
423,"Northeastern Chilkat Range, Southeast Alaska",SAL,16,31,21979.6,1,1,4000,2300,800,442.475,370.4,Alexandrian,Cassadagan,1,shale siliciclastic sedimentary  ~ 0.0313|siltstone siliciclastic sedimentary  ~ 0.0313|greywacke siliciclastic sedimentary  ~ 0.2084|conglomerate siliciclastic sedimentary  ~ 0.0729|limestone carbonate sedimentary  ~ 0.2813|syenite plutonic igneous  ~ 0.25|argillite siliciclastic sedimentary  ~ 0.125,open shallow subtidal carbonate marine  ~ 0.6667|marine  marine  ~ 0.3333,,4,1
774,Northern Baffin Island,I,21,27,88423.1,1,2,360,282,282,477.7,427.4,Arenigian,Wenlock,0,carbonate carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,2,1
1545,"Central Ellesmere Island, E. Fosheim Pen.",Sheet 2: Canadian Arctic,42,45,7031.7,1,11,1150,1150,1150,449.25,416.4,Maysvillian,Gedinnian,8,shale siliciclastic sedimentary  ~ 0.2381|siltstone siliciclastic sedimentary  ~ 0.0476|limestone carbonate sedimentary  ~ 0.4921|dolomite carbonate sedimentary  ~ 0.2222,inferred marine  marine  ~ 1,,3,1
381,West - Central Maine,NE,11,14,11816.1,1,1,4160,3550,150,443.8,419.2,Rhuddanian,Cayugan,0,shale siliciclastic sedimentary  ~ 0.1274|sandstone siliciclastic sedimentary  ~ 0.2373|greywacke siliciclastic sedimentary  ~ 0.1563|conglomerate siliciclastic sedimentary  ~ 0.0907|limestone carbonate sedimentary  ~ 0.0313|phyllite metasedimentary metamorphic  ~ 0.1786|schist metamorphic metamorphic  ~ 0.1786,inferred marine  marine  ~ 1,,4,1
148,Mcalester Basin Portion of Arkoma Basin,TOT,20,4,23988,1,1,65,65,0,443.8,427.4,Rhuddanian,Wenlock,0,limestone carbonate sedimentary  ~ 0.9444|dolomite carbonate sedimentary  ~ 0.0556,marine  marine  ~ 1,aggregate construction material  ~ 1,3,1
1623,"Peace River Arch/Embayment, Pine Pass",Sheet 2: Prairie Provinces and British Columbia,45,38,12565.2,1,12,350,350,350,449.25,407.6,Maysvillian,Siegenian,0,sandstone siliciclastic sedimentary  ~ 0.0833|dolomite carbonate sedimentary  ~ 0.9166,inferred marine  marine  ~ 1,,2,2
448,Jessamine Dome-cincinnati Arch West Flank - West Central Kentucky,MBA,6,23,11906.7,1,1,101,70,47,440.8,424.1,Aeronian,Ludlow,15,shale siliciclastic sedimentary  ~ 0.3299|limestone carbonate sedimentary  ~ 0.4051|dolomite carbonate sedimentary  ~ 0.252|chert chemical sedimentary  ~ 0.013,shallow subtidal carbonate marine  ~ 0.125|offshore ramp carbonate marine  ~ 0.125|inferred marine  marine  ~ 0.75,gas reservoir hydrocarbon energy  ~ 1,7,2
428,Southern Peninsula - N. Michigan,MBA,6,3,27521.1,1,1,1260,589,349,443.8,419.675,Rhuddanian,Pridoli,0,shale siliciclastic sedimentary  ~ 0.1579|mixed carbonate-siliciclastic carbonate sedimentary  ~ 0.0528|carbonate carbonate sedimentary  ~ 0.2448|limestone carbonate sedimentary  ~ 0.0095|dolomite carbonate sedimentary  ~ 0.1972|evaporite evaporite sedimentary  ~ 0.0222|halite evaporite sedimentary  ~ 0.248|anhydrite evaporite sedimentary  ~ 0.0579|chert chemical sedimentary  ~ 0.0095,inferred marine  marine  ~ 1,oil/gas indet. hydrocarbon energy  ~ 1,15,1
1562,Lake Hazen,Sheet 3: Canadian Arctic,43,62,3892.7,1,11,0,0,0,438.5,427.4,Telychian,Wenlock,0,siltstone siliciclastic sedimentary  ~ 0.1667|sandstone siliciclastic sedimentary  ~ 0.8333,inferred marine  marine  ~ 1,,1,1
536,"Western Coastal Plain, Georgia",GC,5,21,10206.3,1,1,0,0,0,470,382.7,Whiterock,Givetian,0,shale siliciclastic sedimentary  ~ 0.8333|sandstone siliciclastic sedimentary  ~ 0.1667,marine  marine  ~ 1,,1,1
1565,south of Phillips Inlet,Sheet 3: Canadian Arctic,43,65,5668.2,1,11,3000,3000,0,438.5,426.3,Telychian,Ludlow,0,siltstone siliciclastic sedimentary  ~ 0.3333|sandstone siliciclastic sedimentary  ~ 0.6666,inferred marine  marine  ~ 1,,2,1
400,Shaw Creek Fault to Yukon Border,NAL,8,30,30870.1,1,1,0,0,0,479.625,345.5,Tremadocian,Osagean,0,phyllite metasedimentary metamorphic  ~ 0.3572|schist metamorphic metamorphic  ~ 0.2798|quartzite metasedimentary metamorphic  ~ 0.2084|amphibolite metamorphic metamorphic  ~ 0.0416|marble metasedimentary metamorphic  ~ 0.1131,,placer gold mineral precious commodity  ~ 1,2,1
340,Billings County Central Basin,NRW,13,17,21014,1,1,335,335,0,446.15,424.1,Richmondian,Ludlow,0,limestone carbonate sedimentary  ~ 0.7738|dolomite carbonate sedimentary  ~ 0.1548|anhydrite evaporite sedimentary  ~ 0.0714,inferred marine  marine  ~ 1,oil indet. hydrocarbon energy  ~ 1,2,1
188,"Fond Du Lac County, Wisconsin",NMC,12,17,23243.7,1,1,100,100,0,443.8,427.4,Alexandrian,Wenlock,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
1650,Mackenzie Delta,"Sheet 1: Northwest, Yukon Territories",44,5,30324.7,1,12,600,600,600,441.2,391.9,Llandovery,Eifelian,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
394,Porcupine River,NAL,8,24,23572.6,1,1,0,0,0,451,412.9,Edenian,Gedinnian,0,limestone carbonate sedimentary  ~ 0.9166|dolomite carbonate sedimentary  ~ 0.0833,inferred marine  marine  ~ 1,,2,1
4,"Blount County, Alabama",SAP,17,3,2726,1,1,100,50,50,440.8,426.3,Aeronian,Ludlow,0,shale siliciclastic sedimentary  ~ 0.1667|sandstone siliciclastic sedimentary  ~ 0.8333,inferred marine  marine  ~ 1,,1,1
1580,Petermann Glacier,Sheet 3: Canadian Arctic,43,80,54632.7,1,11,2795,1900,1900,445.2,426.3,Hirnantian,Ludlow,5,shale siliciclastic sedimentary  ~ 0.0344|conglomerate siliciclastic sedimentary  ~ 0.0344|boundstone carbonate sedimentary  ~ 0.0503|limestone carbonate sedimentary  ~ 0.8492|dolomite carbonate sedimentary  ~ 0.0159|chert chemical sedimentary  ~ 0.0159,reef carbonate marine  ~ 0.3333|inferred marine  marine  ~ 0.6667,,9,1
163,Llano Uplift,TOT,20,11,20869.1,1,1,0,0,0,443.8,427.4,Rhuddanian,Wenlock,0,limestone carbonate sedimentary  ~ 1,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,1
593,Memphremagog Lake,II,22,14,3912.5,1,2,426,426,0,432.41,422.05,Wenlock,Pridoli,1,sandstone siliciclastic sedimentary  ~ 0.1667|conglomerate siliciclastic sedimentary  ~ 0.1667|carbonate carbonate sedimentary  ~ 0.2778|limestone carbonate sedimentary  ~ 0.2778|argillite siliciclastic sedimentary  ~ 0.1111,inferred marine  marine  ~ 1,,3,1
437,Illinois Basin - West-central to South-central Indiana,MBA,6,12,15424.2,1,1,162,71,60,443.3,420.15,Rhuddanian,Pridoli,7,shale siliciclastic sedimentary  ~ 0.1574|limestone carbonate sedimentary  ~ 0.4563|dolomite carbonate sedimentary  ~ 0.3426|chert chemical sedimentary  ~ 0.0437,marine  marine  ~ 0.2222|inferred marine  marine  ~ 0.7778,,9,2
1719,Column A,Parnaiba Basin,56,1,80952.2,8,38,870,870,0,444.85,404.025,Hirnantian,Emsian,0,claystone siliciclastic sedimentary  ~ 0.0476|mudstone siliciclastic sedimentary  ~ 0.2381|shale siliciclastic sedimentary  ~ 0.0476|sandstone siliciclastic sedimentary  ~ 0.5714|conglomerate siliciclastic sedimentary  ~ 0.0476|diamictite siliciclastic sedimentary  ~ 0.0476,offshore indet. carbonate marine  ~ 0.1667|marine  marine  ~ 0.1667|fluvial indet. fluvial non-marine  ~ 0.3333|fluvial braided fluvial non-marine  ~ 0.1667|glacial indet. glacial non-marine  ~ 0.1667,,3,1
1575,Cresent Glacier to Clements Markham Inlet,Sheet 3: Canadian Arctic,43,75,2395.7,1,11,3000,3000,0,438.5,426.3,Telychian,Ludlow,0,siltstone siliciclastic sedimentary  ~ 0.3333|sandstone siliciclastic sedimentary  ~ 0.6666,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,2
639,Central and East New Brunswick,II,22,36,7405.8,1,2,0,0,0,443.8,419.2,Rhuddanian,Pridoli,0,sandstone siliciclastic sedimentary  ~ 0.5|phyllite metasedimentary metamorphic  ~ 0.5,inferred marine  marine  ~ 1,,1,1
1486,McDame,Sheet 3: Canadian Cordillera,40,68,13123.2,1,10,60,60,60,447.7,428.9,Ashgill,Wenlock,0,siltstone siliciclastic sedimentary  ~ 0.5|dolomite carbonate sedimentary  ~ 0.5,inferred marine  marine  ~ 1,,2,2
641,Southern Gaspe,II,22,34,17552.3,1,2,5303,3718,1372,443.8,422.373,Rhuddanian,Pridoli,68,shale siliciclastic sedimentary  ~ 0.037|siltstone siliciclastic sedimentary  ~ 0.1616|sandstone siliciclastic sedimentary  ~ 0.1986|conglomerate siliciclastic sedimentary  ~ 0.0926|carbonate carbonate sedimentary  ~ 0.1111|limestone carbonate sedimentary  ~ 0.2879|volcanic volcanic igneous  ~ 0.1111,inferred marine  marine  ~ 1,,9,1
1549,"Central Ellesmere Island, sw Judge Daly Promontory",Sheet 2: Canadian Arctic,42,49,7137.1,1,11,150,150,150,443.05,410.8,Rhuddanian,Gedinnian,0,siltstone siliciclastic sedimentary  ~ 0.0833|sandstone siliciclastic sedimentary  ~ 0.4167|limestone carbonate sedimentary  ~ 0.5,inferred marine  marine  ~ 1,,2,2
1487,Kechika Ranges East of Kechika Fault,Sheet 3: Canadian Cordillera,40,69,26998.7,1,10,450,450,450,442.0666,422.05,Llandovery,Pridoli,0,shale siliciclastic sedimentary  ~ 0.2083|siltstone siliciclastic sedimentary  ~ 0.2917|dolomite carbonate sedimentary  ~ 0.25|greenstone metamorphic metamorphic  ~ 0.25,inferred marine  marine  ~ 1,,4,3
1483,Cap Mountain,Sheet 3: Canadian Cordillera,40,63,18067.6,1,10,270,270,270,451.35,431.9,Caradocian,Wenlock,0,dolomite carbonate sedimentary  ~ 0.8333|chert chemical sedimentary  ~ 0.1667,inferred marine  marine  ~ 1,,1,1
1576,Feilden and Parry Peninsulas,Sheet 3: Canadian Arctic,43,76,6318.2,1,11,3000,3000,0,438.5,426.3,Telychian,Ludlow,0,siltstone siliciclastic sedimentary  ~ 0.5|sandstone siliciclastic sedimentary  ~ 0.5,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,2
1505,"Prince of Wales Island, west",Sheet 1: Canadian Arctic,41,5,137728.7,1,11,1080,1080,1080,426.6667,419.2,Ludlow,Pridoli,1,limestone carbonate sedimentary  ~ 0.25|dolomite carbonate sedimentary  ~ 0.75,inferred marine  marine  ~ 1,,4,1
377,Central Vermont,NE,11,10,5748.8,1,1,1830,1830,0,434.675,412.9,Telychian,Gedinnian,0,conglomerate siliciclastic sedimentary  ~ 0.0476|limestone carbonate sedimentary  ~ 0.0476|slate metasedimentary metamorphic  ~ 0.3889|phyllite metasedimentary metamorphic  ~ 0.1389|schist metamorphic metamorphic  ~ 0.2381|quartzite metasedimentary metamorphic  ~ 0.1111|marble metasedimentary metamorphic  ~ 0.0278,inferred marine  marine  ~ 1,,3,2
1611,"Big Muddy, Willow Bunch","Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,65,23813.9,1,12,150,150,150,445.2,431.9,Hirnantian,Wenlock,0,dolomite carbonate sedimentary  ~ 0.9286|anhydrite evaporite sedimentary  ~ 0.0714,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,2
454,Nashville Dome Area - Northwestern Alabama,MBA,6,29,10352.8,1,1,41,13,3,440.8,426.3,Aeronian,Ludlow,48,mixed carbonate-siliciclastic carbonate sedimentary  ~ 0.0833|carbonate carbonate sedimentary  ~ 0.6439|limestone carbonate sedimentary  ~ 0.2272|chert chemical sedimentary  ~ 0.0454,inferred marine  marine  ~ 1,aggregate construction material  ~ 1,2,2
66,Delaware Basin,SSMC,19,19,18151.6,1,1,420,420,0,441.2,424.1,Llandovery,Ludlow,0,shale siliciclastic sedimentary  ~ 0.0714|limestone carbonate sedimentary  ~ 0.4405|dolomite carbonate sedimentary  ~ 0.4881,inferred marine  marine  ~ 1,oil/gas indet. hydrocarbon energy  ~ 0.3333|gas indet. hydrocarbon energy  ~ 0.3333|oil indet. hydrocarbon energy  ~ 0.3333,2,1
450,Jessamine Dome-cincinnati Arch East Flank - East Central Kentucky,MBA,6,25,14624.1,1,1,64,24,24,440.8,431.4,Aeronian,Wenlock,11,shale siliciclastic sedimentary  ~ 0.2778|sandstone siliciclastic sedimentary  ~ 0.0476|limestone carbonate sedimentary  ~ 0.1991|dolomite carbonate sedimentary  ~ 0.4452|chert chemical sedimentary  ~ 0.0303,inferred marine  marine  ~ 1,oil reservoir hydrocarbon energy  ~ 0.3333|gas reservoir hydrocarbon energy  ~ 0.3333|brick construction material  ~ 0.3333,3,1
1638,Stanford-Huges Ranges,Sheet 2: Prairie Provinces and British Columbia,45,53,9260.2,1,12,570,570,570,449,431.9,Richmondian,Wenlock,35,shale siliciclastic sedimentary  ~ 0.4167|limestone carbonate sedimentary  ~ 0.0833|dolomite carbonate sedimentary  ~ 0.5,inferred marine  marine  ~ 1,,2,1
1512,"Devon Island, central/east",Sheet 1: Canadian Arctic,41,12,44427.6,1,11,1560,1560,1560,441.55,413.6,Rhuddanian,Gedinnian,2,shale siliciclastic sedimentary  ~ 0.2|limestone carbonate sedimentary  ~ 0.4|dolomite carbonate sedimentary  ~ 0.4,inferred marine  marine  ~ 1,,5,2
1485,Lapie River,Sheet 3: Canadian Cordillera,40,67,22869.6,1,10,1700,1300,1300,441.2,380.075,Llandovery,Frasnian,0,siltstone siliciclastic sedimentary  ~ 0.5|limestone carbonate sedimentary  ~ 0.2273|dolomite carbonate sedimentary  ~ 0.2273|quartzite metasedimentary metamorphic  ~ 0.0454,inferred marine  marine  ~ 1,,2,1
91,"Marion County, Missouri",MC,7,14,16719.5,1,1,29,25,1,443.8,437.225,Rhuddanian,Telychian,7,shale siliciclastic sedimentary  ~ 0.0556|limestone carbonate sedimentary  ~ 0.6111|dolomite carbonate sedimentary  ~ 0.3333,marine  marine  ~ 0.6667|inferred marine  marine  ~ 0.3333,aggregate construction material  ~ 1,3,1
20,Southeastern Kentucky: North of Pine Mtn,SAP,17,19,4162,1,1,327,207,145,443.8,419.2,Rhuddanian,Cayugan,0,silt siliciclastic sedimentary  ~ 0.0238|shale siliciclastic sedimentary  ~ 0.25|sandstone siliciclastic sedimentary  ~ 0.2619|limestone carbonate sedimentary  ~ 0.0595|dolomite carbonate sedimentary  ~ 0.3691|anhydrite evaporite sedimentary  ~ 0.0238|chert chemical sedimentary  ~ 0.0119,inferred marine  marine  ~ 1,gas reservoir hydrocarbon energy  ~ 0.3333|oil/gas reservoir hydrocarbon energy  ~ 0.6667,7,1
12,"Cumberland Plateau & Adjacent Areas, Tennessee",SAP,17,11,15409,1,1,244,61,61,443.8,439.075,Rhuddanian,Aeronian,0,shale siliciclastic sedimentary  ~ 0.3125|siltstone siliciclastic sedimentary  ~ 0.3125|sandstone siliciclastic sedimentary  ~ 0.3125|grainstone carbonate sedimentary  ~ 0.0625,marine  marine  ~ 1,,1,1
1599,Lake Timiskaming Outlier,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,80,10907,1,12,203,203,203,443.8,428.9,Llandovery,Wenlock,1,shale siliciclastic sedimentary  ~ 0.1667|limestone carbonate sedimentary  ~ 0.5|dolomite carbonate sedimentary  ~ 0.3333,marine  marine  ~ 1,,6,3
1669,Cap Mountain,"Sheet 1: Northwest, Yukon Territories",44,24,21064.4,1,12,270,270,270,450,431.9,Maysvillian,Wenlock,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
610,Lake Matapedia,II,22,23,33212.3,1,2,2896,2499,60,435.1,419.2,Telychian,Cayugan,0,shale siliciclastic sedimentary  ~ 0.1875|siltstone siliciclastic sedimentary  ~ 0.1875|sandstone siliciclastic sedimentary  ~ 0.0625|conglomerate siliciclastic sedimentary  ~ 0.0625|limestone carbonate sedimentary  ~ 0.25|quartzite metasedimentary metamorphic  ~ 0.25,inferred marine  marine  ~ 1,,4,1
507,Thrust Belt and Fossil Basin,CSR,3,11,13335.4,1,1,460,460,0,427.4,419.2,Ludlow,Pridoli,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
475,"Fish Springs, Thomas, Keg, and Drum Mountains, Utah",GB,4,21,8515.9,1,1,680,680,0,438.5,410,Telychian,Siegenian,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,5,2
422,"Glacier Bay - Chilkat Ridge, Southeast Alaska",SAL,16,30,12695.6,1,1,6400,6400,0,442.475,417.1,Alexandrian,Gedinnian,3,greywacke siliciclastic sedimentary  ~ 0.0227|limestone carbonate sedimentary  ~ 0.6136|argillite siliciclastic sedimentary  ~ 0.3636,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,4,1
1419,Tampico-Misantla Basin,Mexico,35,6,70889.9,1,9,0,0,0,454.2,349.975,Ordovician,Mississippian,0,metamorphic metamorphic metamorphic  ~ 1,,,1,1
1476,Hess Mountains,Sheet 2: Canadian Cordillera,37,54,24527.1,1,10,900,650,650,458.4,389.1,Caradocian,Eifelian,0,shale siliciclastic sedimentary  ~ 0.0556|breccia siliciclastic sedimentary  ~ 0.1111|limestone carbonate sedimentary  ~ 0.4444|dolomite carbonate sedimentary  ~ 0.1667|basalt volcanic igneous  ~ 0.1111|tuff volcanic igneous  ~ 0.1111,inferred marine  marine  ~ 1,,3,2
171,"Black Warrior Basin Cullman County, Alabama",TOT,20,19,7605.6,1,1,9,9,0,443.8,426.3,Rhuddanian,Ludlow,0,shale siliciclastic sedimentary  ~ 0.4167|siltstone siliciclastic sedimentary  ~ 0.4167|sandstone siliciclastic sedimentary  ~ 0.0833|limestone carbonate sedimentary  ~ 0.0833,inferred marine  marine  ~ 1,,1,1
23,"Appalachian Plateau, Virginia",SAP,17,21,5533.4,1,1,274,251,23,443.05,422.05,Rhuddanian,Pridoli,0,shale siliciclastic sedimentary  ~ 0.4583|sandstone siliciclastic sedimentary  ~ 0.2917|limestone carbonate sedimentary  ~ 0.2083|dolomite carbonate sedimentary  ~ 0.0417,inferred marine  marine  ~ 1,,4,2
10,"Northwestern Valley & Ridge & Plateau, Georgia",SAP,17,9,4806.6,1,1,300,50,50,440.8,426.3,Aeronian,Ludlow,0,shale siliciclastic sedimentary  ~ 0.125|sandstone siliciclastic sedimentary  ~ 0.625|limestone carbonate sedimentary  ~ 0.25,inferred marine  marine  ~ 1,,1,1
1568,McLintock Glacier,Sheet 3: Canadian Arctic,43,68,4355.1,1,11,3000,3000,0,438.5,426.3,Telychian,Ludlow,1,siltstone siliciclastic sedimentary  ~ 0.1667|sandstone siliciclastic sedimentary  ~ 0.8333,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,2,2
1607,Port au Port Peninsula,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,88,4939.8,1,12,1180,1180,500,445.2,419.2,Hirnantian,Pridoli,0,shale siliciclastic sedimentary  ~ 0.0724|siltstone siliciclastic sedimentary  ~ 0.0208|sandstone siliciclastic sedimentary  ~ 0.128|limestone carbonate sedimentary  ~ 0.7788,marine  marine  ~ 1,,6,2
445,Illinois Basin-western Kentucky - South of Rough Creek Fault,MBA,6,20,14355.7,1,1,358,178,83,440.8,419.2,Aeronian,Cayugan,0,shale siliciclastic sedimentary  ~ 0.1667|siltstone siliciclastic sedimentary  ~ 0.0238|limestone carbonate sedimentary  ~ 0.6925|dolomite carbonate sedimentary  ~ 0.0863|chert chemical sedimentary  ~ 0.0308,inferred marine  marine  ~ 1,,13,2
367,Northern and Central Virginia Piedmont,PBR,15,19,4955.8,1,1,0,0,0,426.3,412.9,Ludlow,Gedinnian,0,granite plutonic igneous  ~ 0.5|gneiss metamorphic metamorphic  ~ 0.5,,,1,1
1477,Anvil Range,Sheet 2: Canadian Cordillera,37,55,28300.4,1,10,260,260,260,475.775,386.45,Arenigian,Givetian,1,mudstone siliciclastic sedimentary  ~ 0.1667|shale siliciclastic sedimentary  ~ 0.3598|siltstone siliciclastic sedimentary  ~ 0.1667|limestone carbonate sedimentary  ~ 0.0417|dolomite carbonate sedimentary  ~ 0.0417|chert chemical sedimentary  ~ 0.0303|slate metasedimentary metamorphic  ~ 0.1515|quartzite metasedimentary metamorphic  ~ 0.0417,alluvial fan landscape non-marine  ~ 0.3333|inferred marine  marine  ~ 0.6667,,3,1
461,"Mountain City, Nevada to Twin Falls, Idaho",GB,4,7,26235.4,1,1,1900,1900,0,443.8,419.2,Llandovery,Cayugan,0,limestone carbonate sedimentary  ~ 0.4405|chert chemical sedimentary  ~ 0.0714|phyllite metasedimentary metamorphic  ~ 0.4167|argillite siliciclastic sedimentary  ~ 0.0714,inferred marine  marine  ~ 1,,2,1
802,Supplemental Middle Mississippi embayment,TOT,20,21,43465.3,1,3,24,12,12,433.4,419.2,Wenlock,Cayugan,0,shale siliciclastic sedimentary  ~ 0.2857|limestone carbonate sedimentary  ~ 0.6905|chert chemical sedimentary  ~ 0.0238,inferred marine  marine  ~ 1,,7,1
625,Hayesville,II,22,25,11808,1,2,0,0,0,434.675,422.05,Telychian,Pridoli,0,siltstone siliciclastic sedimentary  ~ 0.0833|greywacke siliciclastic sedimentary  ~ 0.375|conglomerate siliciclastic sedimentary  ~ 0.1666|slate metasedimentary metamorphic  ~ 0.375,inferred marine  marine  ~ 1,,4,1
351,Georgia Blue Ridge,PBR,15,3,11138.3,1,1,800,420,320,443.8,417.1,Alexandrian,Gedinnian,0,conglomerate siliciclastic sedimentary  ~ 0.0208|slate metasedimentary metamorphic  ~ 0.1518|phyllite metasedimentary metamorphic  ~ 0.2708|schist metamorphic metamorphic  ~ 0.3185|quartzite metasedimentary metamorphic  ~ 0.2381,inferred marine  marine  ~ 1,,3,1
58,Marathon - Big Bend Region,SSMC,19,11,26553,1,1,9,2,2,446.15,442.475,Richmondian,Alexandrian,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
1597,Algonquin Arch,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,78,23274.1,1,12,287,287,287,443.8,419.2,Llandovery,Pridoli,4,shale siliciclastic sedimentary  ~ 0.1085|sandstone siliciclastic sedimentary  ~ 0.1111|dolomite carbonate sedimentary  ~ 0.7011|anhydrite evaporite sedimentary  ~ 0.0794,marine  marine  ~ 1,,9,3
1670,Bulmer Lake,"Sheet 1: Northwest, Yukon Territories",44,25,33679.7,1,12,110,110,110,450,431.9,Maysvillian,Wenlock,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
